X,English_Name,Genus,Species,treatment,Author,Pub_Year,Journal,thesis,Class,Order,Collection_Location,Study_Type,Distribution,Calcification,Life_stage,Life_stage_category,Extracted_from,Comments,Response_variable,rate_or_biomass,response_type,response_type_2,Effect.of.treatment,Study_Duration,Study_Duration_Units,citation.details,response,SE_response,LCI_response,UCI_response,unit_response,sample_size,pH,uatm,omega.ar,DIC._umol_kg.1,ppm.CO2,CO2,salinity,temperature,oxygen_in_orig_units,orig_oxygen_units,oxygen,unit_conversion_citation_to_ml_l.1,treatment_var,treatment_name_or_other_details,comments,extraction.method,study_design,study,lowerSE,upperSE,max_response,rel_response,rel_upperSE,rel_lowerSE,SE_response_for_resampling,treat_value,genus_species,unique_study,upper_window,lower_window,weighting
588,Canopy-forming Kelp,Nereocystis,luetkeana,salinity,Lind and Konar,2017,Algae,NA,Phaeophyceae,Laminariales,Kachemak_bay_alaska,Several single species lab studies,NA,no external CaCO3,zoospore,propagule,google scholar,NA,zoospore_settlement,biomass,survival,ability_productivity_growth_survival,negative,24,hours,Fig. 2,25.46178344,1.52866242,NA,NA,zoospores per mm2,5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,salinity,NA,NA,webplot digitizer,anova,Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity,23.93312102,26.99044586,25.46178344,1,1.06003752343595,0.939962476564053,0.0600375234359467,31,Nereocystis_luetkeana,66,33.5,29,1
589,Canopy-forming Kelp,Nereocystis,luetkeana,salinity,Lind and Konar,2017,Algae,NA,Phaeophyceae,Laminariales,Kachemak_bay_alaska,Several single species lab studies,NA,no external CaCO3,zoospore,propagule,google scholar,NA,zoospore_settlement,biomass,survival,ability_productivity_growth_survival,negative,24,hours,Fig. 2,24.02866242,1.767515924,NA,NA,zoospores per mm2,5,NA,NA,NA,NA,NA,NA,26,9,NA,NA,NA,NA,salinity,NA,NA,webplot digitizer,anova,Lind and Konar 2017 Canopy-forming Kelp zoospore zoospore_settlement salinity,22.261146496,25.796178344,25.46178344,0.943714821729707,1.01313320823689,0.874296435222528,0.0694183865071787,26,Nereocystis_luetkeana,66,33.5,29,1
590,Canopy-forming Kelp,Nereocystis,luetkeana,salinity,Lind and Konar,2017,Algae,NA,Phaeophyceae,Laminariales,Kachemak_bay_alaska,Several single species lab studies,NA,no external CaCO3,zoospore,propagule,google scholar,NA,germtube_length,biomass,growth,ability_productivity_growth_survival,negative,7,days,Fig. 3,22.13826367,0.241157556,NA,NA,um,5,NA,NA,NA,NA,NA,NA,31,9,NA,NA,NA,NA,salinity,NA,NA,webplot digitizer,anova,Lind and Konar 2017 Canopy-forming Kelp zoospore germtube_length salinity,21.897106114,22.379421226,22.13826367,1,1.010893246173,0.989106753827004,0.0108932461729958,31,Nereocystis_luetkeana,64,33.5,29,1
591,Canopy-forming Kelp,Nereocystis,luetkeana,salinity,Lind and Konar,2017,Algae,NA,Phaeophyceae,Laminariales,Kachemak_bay_alaska,Several single species lab studies,NA,no external CaCO3,zoospore,propagule,google scholar,NA,germtube_length,biomass,growth,ability_productivity_growth_survival,negative,7,days,Fig. 3,18.4244373,0.289389068,NA,NA,um,5,NA,NA,NA,NA,NA,NA,26,9,NA,NA,NA,NA,salinity,NA,NA,webplot digitizer,anova,Lind and Konar 2017 Canopy-forming Kelp zoospore germtube_length salinity,18.135048232,18.713826368,22.13826367,0.832244008592567,0.845315904036299,0.819172113148836,0.0130718954437314,26,Nereocystis_luetkeana,64,33.5,29,1
592,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,5.25,0.291666667,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population from this study as thermal regime is so different,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density temperature,4.958333333,5.541666667,7.622868606,0.688717105246665,0.726979166692986,0.650455043800344,0.0382620614463206,10.7,Macrocystis_pyrifera,51,30.76565334532,8.73657409350077,4
593,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,5.958333333,0.416666667,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,19.8,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density temperature,5.541666666,6.375,7.622868606,0.781639254323519,0.836299342085236,0.726979166561801,0.0546600877617175,19.8,Macrocystis_pyrifera,51,30.76565334532,8.73657409350077,4
594,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,5.020833333,0.354166667,NA,NA,gametophytes per mm2,10,NA,605.14,NA,NA,NA,605.14,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density CO2,4.666666666,5.375,9.408224674,0.533664267911806,0.571308635395796,0.496019900427816,0.0376443674839902,605.14,Macrocystis_pyrifera,50,3164.6961107168,298.027374647556,4
595,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,5.25,0.291666667,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density CO2,4.958333333,5.541666667,9.408224674,0.55802238806101,0.589023631877608,0.527021144244413,0.0310012438165972,1397.56,Macrocystis_pyrifera,50,3164.6961107168,298.027374647556,4
596,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 5,0.942408377,0.094240838,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female temperature,0.848167539,1.036649215,0.942408377,1,1.10000000031833,0.899999999681667,0.100000000318333,10.7,Macrocystis_pyrifera,49,30.76565334532,8.73657409350077,4
597,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 5,0.151832461,0.052356021,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,19.8,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female temperature,0.09947644,0.204188482,0.942408377,0.161111111388179,0.216666667002685,0.105555555773673,0.0555555556145062,19.8,Macrocystis_pyrifera,49,30.76565334532,8.73657409350077,4
598,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 6,1.165775401,0.160427807,NA,NA,eggs per female,10,NA,605.14,NA,NA,NA,605.14,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female CO2,1.005347594,1.326203208,1.165775401,1,1.13761467848986,0.862385321510142,0.137614678489858,605.14,Macrocystis_pyrifera,48,3164.6961107168,298.027374647556,4
599,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 6,0.759358289,0.117647059,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female CO2,0.64171123,0.877005348,1.165775401,0.651376147025082,0.752293578375137,0.550458715675027,0.100917431350055,1397.56,Macrocystis_pyrifera,48,3164.6961107168,298.027374647556,4
600,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,sporophyte_embryo,propagule,google scholar,NA,surviving_sporophytes_per_female,biomass,survival,ability_productivity_growth_survival,NA,4,weeks,Fig. 5,2,0.167539267,NA,NA,sporophytes per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp sporophyte_embryo surviving_sporophytes_per_female temperature,1.832460733,2.167539267,2,1,1.0837696335,0.9162303665,0.0837696335,10.7,Macrocystis_pyrifera,53,30.76565334532,8.73657409350077,4
601,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,sporophyte_embryo,propagule,google scholar,NA,surviving_sporophytes_per_female,biomass,survival,ability_productivity_growth_survival,NA,4,weeks,Fig. 5,0,0,NA,NA,sporophytes per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,19.8,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp sporophyte_embryo surviving_sporophytes_per_female temperature,0,0,2,0,0,0,0,19.8,Macrocystis_pyrifera,53,30.76565334532,8.73657409350077,4
602,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,sporophyte_embryo,propagule,google scholar,NA,surviving_sporophytes_per_female,biomass,survival,ability_productivity_growth_survival,NA,4,weeks,Fig. 6,0,0,NA,NA,sporophytes per female,10,NA,605.14,NA,NA,NA,605.14,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp sporophyte_embryo surviving_sporophytes_per_female CO2,0,0,1.422459893,0,0,0,0,605.14,Macrocystis_pyrifera,52,3164.6961107168,298.027374647556,4
603,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Mendecino_california,Single species lab study (one species in paper),NA,no external CaCO3,sporophyte_embryo,propagule,google scholar,NA,surviving_sporophytes_per_female,biomass,survival,ability_productivity_growth_survival,NA,4,weeks,Fig. 6,1.422459893,0.203208556,NA,NA,sporophytes per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp sporophyte_embryo surviving_sporophytes_per_female CO2,1.219251337,1.625668449,1.422459893,1,1.14285714275671,0.857142857243287,0.142857142756713,1397.56,Macrocystis_pyrifera,52,3164.6961107168,298.027374647556,4
604,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,7.622868606,0.621865597,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density temperature,7.001003009,8.244734203,7.622868606,1,1.08157894739397,0.918421052606033,0.0815789473939674,10.7,Macrocystis_pyrifera,51,30.76565334532,8.73657409350077,4
605,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,7.321965898,1.203610832,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,19.8,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density temperature,6.118355066,8.52557673,7.622868606,0.960526315806735,1.1184210525798,0.802631579033674,0.157894736773061,19.8,Macrocystis_pyrifera,51,30.76565334532,8.73657409350077,4
606,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,9.408224674,0.982948847,NA,NA,gametophytes per mm2,10,NA,605.14,NA,NA,NA,605.14,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density CO2,8.425275827,10.391173521,9.408224674,1,1.10447761198948,0.895522388010523,0.104477611989477,605.14,Macrocystis_pyrifera,50,3164.6961107168,298.027374647556,4
607,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,gametophyte,propagule,google scholar,NA,gametophyte_density,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 3,7.622868606,0.621865597,NA,NA,gametophytes per mm2,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp gametophyte gametophyte_density CO2,7.001003009,8.244734203,9.408224674,0.810234541599129,0.876332622645019,0.744136460553238,0.0660980810458907,1397.56,Macrocystis_pyrifera,50,3164.6961107168,298.027374647556,4
608,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 5,0.338383838,0.037878788,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female temperature,0.30050505,0.376262626,0.942408377,0.359062850308259,0.399256453128918,0.3188692474876,0.0401936028206591,10.7,Macrocystis_pyrifera,49,30.76565334532,8.73657409350077,4
609,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 5,0.267676768,0.02020202,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,19.8,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female temperature,0.247474748,0.287878788,0.942408377,0.284034792700065,0.305471380588121,0.26259820481201,0.0214365878880552,19.8,Macrocystis_pyrifera,49,30.76565334532,8.73657409350077,4
610,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 6,0.244845361,0.036082474,NA,NA,eggs per female,10,NA,605.14,NA,NA,NA,605.14,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female CO2,0.208762887,0.280927835,1.165775401,0.210027901420781,0.240979381413453,0.17907642142811,0.0309514799926714,605.14,Macrocystis_pyrifera,48,3164.6961107168,298.027374647556,4
611,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,egg,propagule,google scholar,NA,surviving_eggs_per_female,biomass,survival,ability_productivity_growth_survival,NA,3,weeks,Fig. 6,0.440721649,0.038659794,NA,NA,eggs per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,CO2,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp egg surviving_eggs_per_female CO2,0.402061855,0.479381443,1.165775401,0.378050221871168,0.411212522230944,0.344887921511392,0.0331623003597757,1397.56,Macrocystis_pyrifera,48,3164.6961107168,298.027374647556,4
612,Canopy-forming Kelp,Macrocystis,pyrifera,pH,Hollarsmith et al.,2020,Journal of Experimental Marine Biology and Ecology,NA,Phaeophyceae,Laminariales,Monterey_California,Single species lab study (one species in paper),NA,no external CaCO3,sporophyte_embryo,propagule,google scholar,NA,surviving_sporophytes_per_female,biomass,survival,ability_productivity_growth_survival,NA,4,weeks,Fig. 5,0.898989899,0.065656566,NA,NA,sporophytes per female,10,NA,1397.56,NA,NA,NA,1397.56,NA,10.7,NA,NA,NA,NA,temperature,NA,did not use san diego population as very south,webplot digitizer,anova,Hollarsmith et al. 2020 Canopy-forming Kelp sporophyte_embryo surviving_sporophytes_per_female temperature,0.833333333,0.964646465,2,0.4494949495,0.4823232325,0.4166666665,0.032828283,10.7,Macrocystis_pyrifera,53,30.76565334532,8.73657409350077,4
