"","English_Name","Genus","Species","treatment","Author","Pub_Year","Journal","Class","Order","Collection_Location","Study_Type","Distribution","Calcification","Life_stage","Life_stage_category","Class.1","Order.1","Extracted_from","Comments","Response_variable","rate_or_biomass","response_type","response_type_2","Effect.of.treatment","Study_Duration","Study_Duration_Units","citation.details","response","SE_response","LCI_response","UCI_response","unit_response","sample_size","pH","uatm","omega.ar","DIC._umol_kg.1","ppm.CO2","CO2","salinity","temperature","oxygen_in_orig_units","orig_oxygen_units","oxygen","unit_conversion_citation","treatment_var","treatment_name_or_other_details","comments","extraction.method","study_design","study","lowerSE","upperSE","rec_lowerSE","rec_upperSE","recentered_response","max_response","log_rel_response","log_rel_upperSE","log_rel_lowerSE","log_SE_response_for_resampling","rel_response","rel_upperSE","rel_lowerSE","SE_response_for_resampling","treat_value"
"512","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.414463151,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,456,456,NA,NA,NA,"",NA,"","CO2","1.2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.414463151,10.43972563,-0.342185728893535,NA,NA,0,0.710216284774143,NA,NA,0,456
"513","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.592733033,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,456,456,NA,NA,NA,"",NA,"","CO2","1.2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.592733033,10.43972563,-0.31842669146553,NA,NA,0,0.727292392740785,NA,NA,0,456
"514","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.78886698,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,456,456,NA,NA,NA,"",NA,"","CO2","1.2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.78886698,10.43972563,-0.292922897596242,NA,NA,0,0.746079663015052,NA,NA,0,456
"515","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",3.579351838,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,3.579351838,10.43972563,-1.07043656827487,NA,NA,0,0.34285880346455,NA,NA,0,570
"516","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",5.647707164,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,5.647707164,10.43972563,-0.61436865034472,NA,NA,0,0.540982336525256,NA,NA,0,570
"517","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",5.98641657,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,5.98641657,10.43972563,-0.556125303736963,NA,NA,0,0.573426618875615,NA,NA,0,570
"518","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",6.271769722,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,6.271769722,10.43972563,-0.50955973432607,NA,NA,0,0.600760014609694,NA,NA,0,570
"519","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",6.396582234,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,570,570,NA,NA,NA,"",NA,"","CO2","1.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,6.396582234,10.43972563,-0.489854479672319,NA,NA,0,0.612715550264897,NA,NA,0,570
"520","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",6.162562988,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,6.162562988,10.43972563,-0.527125540964766,NA,NA,0,0.590299324561847,NA,NA,0,760
"521","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",6.840116622,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,6.840116622,10.43972563,-0.4228135199687,NA,NA,0,0.655200803586636,NA,NA,0,760
"522","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.036216863,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.036216863,10.43972563,-0.394547653141622,NA,NA,0,0.673984845231991,NA,NA,0,760
"523","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.178859733,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.178859733,10.43972563,-0.374477742569456,NA,NA,0,0.687648314470119,NA,NA,0,760
"524","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.285841886,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,760,760,NA,NA,NA,"",NA,"","CO2","2","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.285841886,10.43972563,-0.359685304177455,NA,NA,0,0.697895916446609,NA,NA,0,760
"525","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.355006151,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,950,950,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.355006151,10.43972563,-0.350237111102923,NA,NA,0,0.704521020156351,NA,NA,0,950
"526","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",7.889950621,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,950,950,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,7.889950621,10.43972563,-0.280028425048001,NA,NA,0,0.755762258571924,NA,NA,0,950
"527","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",9.619562836,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,950,950,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,9.619562836,10.43972563,-0.0818194810560129,NA,NA,0,0.921438280749146,NA,NA,0,950
"528","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",10.24359169,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,950,950,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,10.24359169,10.43972563,-0.0189659923686287,NA,NA,0,0.981212730396249,NA,NA,0,950
"529","seagrass","Zostera","marina","pH","Thom",1996,"Water, Air, and Soil Pollution","Magnoliopsida","Alismatales","Sequim_ Washington","Several single species lab studies","North Pacific_ North Atlantic","Does not make CaCO2","Adult","adult or juvenile","Magnoliopsida","Alismatales","Busch and McHany_2016","Temp: 13-16C; assume 14.5 Estimated pCO2, assuming ambient was 390","oxygen flux","rate","metabolic rate","consumption","increase",2,"Hours","Fig.2a",10.43972563,NA,NA,NA,"mg O2 g-1 h-1",NA,NA,"",NA,NA,950,950,NA,NA,NA,"",NA,"","CO2","2.5","multiplied ""CO2 multiple of ambient"" by 380 ppm","","regression","Thom 1996 seagrass Adult oxygen flux CO2",NA,NA,NA,NA,10.43972563,10.43972563,0,NA,NA,0,1,NA,NA,0,950
"530","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",3.000816077,NA,2.053324692,4.227452377,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,6,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",2.51740210506122,3.62665092393878,2.51740210506122,3.62665092393878,3.000816077,10.54299401,-1.25657728710266,-1.06715195252061,-1.43223410536574,0.189425334582057,0.28462655619018,0.343986814419026,0.238774877674546,0.0593602582288459,6
"531","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",2.409124141,NA,2.088548396,2.778905741,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,9,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",2.24556508742857,2.59778822263265,2.24556508742857,2.59778822263265,2.409124141,10.54299401,-1.47619830996915,-1.40080116505719,-1.54650436560212,0.0753971449119579,0.228504743407324,0.246399478190793,0.21299121343507,0.0178947347834691,9
"532","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",4.555778294,NA,4.320445919,4.803929097,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,12,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",4.43571075573469,4.68238584655102,4.43571075573469,4.68238584655102,4.555778294,10.54299401,-0.839065182467465,-0.811653788145999,-0.865773700929914,0.0274113943214657,0.432114282686574,0.444122973237943,0.42072591064051,0.0120086905513684,12
"533","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",6.635345963,NA,6.241516012,7.054094493,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,15,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",6.43441231453061,6.84899317218367,6.43441231453061,6.84899317218367,6.635345963,10.54299401,-0.463050755895256,-0.431359905136938,-0.493801053980858,0.0316908507583181,0.629360687932327,0.649625065298095,0.610302188204564,0.0202643773657681,15
"534","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",8.378265997,NA,7.880911365,8.870656868,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,18,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",8.12451363373469,8.62948582914286,8.12451363373469,8.62948582914286,8.378265997,10.54299401,-0.229820592961449,-0.200276640598356,-0.260575698484498,0.0295439523630935,0.794676160211534,0.81850429023841,0.770607820323963,0.0238281300268761,18
"535","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",8.912980059,NA,8.315752213,9.436887755,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,21,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",8.60827197430612,9.18027990389796,8.60827197430612,9.18027990389796,8.912980059,10.54299401,-0.167952916592931,-0.138403869656906,-0.20273796599674,0.0295490469360252,0.845393637760399,0.870746952449228,0.816492162107007,0.0253533146888281,21
"536","Red urchin","Strongylocentrotus","franciscanus","temperature","Ulbricht and Pritchard",1972,"Biological Bulletin","Echinoidea","Echinoida","Newport_ Oregon","Several single species lab studies","","Makes CaCO3","Adult","adult or juvenile","Echinoidea","Echinoida","google scholar","","metabolic_rate","rate","metabolic rate","consumption","positive",15,"Minutes","Fig.3",10.54299401,NA,10.12151428,11.02692127,"umol g-1 h-1",12,NA,"",NA,NA,NA,NA,NA,24,NA,"",NA,"","temperature","","errors on a log scale","webplotdigitizer","multi-level anova","Ulbricht and Pritchard 1972 Red urchin Adult metabolic_rate temperature",10.3279533314286,10.7898956732653,10.3279533314286,10.7898956732653,10.54299401,10.54299401,0,0.0231485459426642,-0.0206074295566041,0.0231485459426642,1,1.02341855293014,0.979603452456915,0.0234185529301374,24
